#,Name,Type,Title,Outlet,Semester
645,"Goncy, Elizabeth A",Presentation,Juvenile transfer evaluations: The utility of the RSTI Treatment Amenability Scale. ,American Psychology-Law Society Conference.,Spring 2023
646,"Goncy, Elizabeth A",Poster Presentation,The relationship between incarceration of a household member during childhood and misdemeanor crime engagement. ,biennial conference of the Society for the Study of Emerging Adulthood (SSEA),Spring 2023
647,"Goncy, Elizabeth A",Poster Presentation,The protective role of presence of caring between quality of parent-adolescent relationships and victimization in adolescent dating abuse. ,Society for Research on Adolescence (SRA) Conference 2023,Spring 2023
648,"Goncy, Elizabeth A",Presentation,"Adverse childhood experiences, emotion dysregulation, and mental health. ",2023 Midwestern Psychological Association,Spring 2023
649,"Goncy, Elizabeth A",Presentation,Social anxiety as a moderator between ACEs and depression.,2023 Midwestern Psychological Association,Spring 2023
650,"Goncy, Elizabeth A",Presentation,"ACEs, social anxiety, loneliness, and depression: A moderated mediation analysis.",2023 Midwestern Psychological Association,Spring 2023
651,"Goncy, Elizabeth A",Poster Presentation,Problematic alcohol use is highest among men who experienced high rates of adverse childhood experiences.,Resilience Con,Spring 2023
652,"Goncy, Elizabeth A",Poster Presentation, Social anxiety mediates adverse childhood experiences and callous personality. ,2023 Society for Personality and Social Psychology,Spring 2023
653,"Goncy, Elizabeth A",Poster Presentation,"Do perceptions of trauma severity differ across martial, acquaintance, and stranger sexual violence?",Midwestern Psychological Association,Spring 2023
654,"Goncy, Elizabeth A",Presentation,Childhood trauma mediates between antisocial personality traits and crime. ,2023 Midwestern Psychological Association,Spring 2023
655,"Goncy, Elizabeth A",Presentation,Emotion dysregulation mediates adverse childhood experiences and rejection sensitivity. ,2023 Midwestern Psychological Association,Spring 2023
656,"Goncy, Elizabeth A",Presentation,Dating sexual perpetration & alcohol use moderated by child sexual abuse. ,2023 Midwestern Psychological Association,Spring 2023
657,"Goncy, Elizabeth A",Poster Presentation,Parent Communication as a Mediator in the Relationship between Adverse Childhood Experiences and Self-Regulation ,Resilience Con,Spring 2023
658,"Goncy, Elizabeth A",Presentation,Alcohol and drug use predicting pandemic cyber dating abuse,2023 Midwestern Psychological Association,Spring 2023
659,"Goncy, Elizabeth A",Presentation,Social support’s impact on depression symptomatology in dating abuse victims.,2023 Midwestern Psychological Association,Spring 2023
660,"Goncy, Elizabeth A",Presentation,Loneliness mediates between bullying victimization and social anxiety.,2023 Midwestern Psychological Association,Spring 2023
661,"Goncy, Elizabeth A",Presentation, Reliability of multi-informant reports on emotional dating abuse.,2023 Midwestern Psychological Association,Spring 2023
662,"Goncy, Elizabeth A",Presentation," Gender, childhood abuse & sexuality education associate with emotional dating abuse.",2023 Midwestern Psychological Association,Spring 2023
663,"Goncy, Elizabeth A",Poster Presentation,Does region of birth relate to contraception? ,Midwestern Psychological Association,Spring 2023
664,"Goncy, Elizabeth A",Poster Presentation,Social support as a moderator on the association between drug use and emotional regulation. ,annual conference of the Association of Psychological Science,Spring 2023
665,"Goncy, Elizabeth A",Poster Presentation,"Childhood cancer, posttraumatic stress symptoms, and contributing factors. ",Midwestern Psychological Association,Spring 2023
666,"Goncy, Elizabeth A",Poster Presentation,Loneliness partially moderates the effect of callousness trait on alcohol use. ,annual conference of the Association of Psychological Science,Spring 2023
667,"Goncy, Elizabeth A",Poster Presentation,The relationship between the Big Five personality traits and beliefs about rape prevention.,Midwestern psychological Association,Spring 2023
668,"Goncy, Elizabeth A",Poster Presentation,Sexual double standards and attributing acquaintance rape responsibility.,Midwestern Psychological Association,Spring 2023
669,"Goncy, Elizabeth A",Poster Presentation,The impact of adverse childhood experiences on assault.,American Society of Criminology,Spring 2023
670,"Gosselin, Adrienne J",Presentation,"""Chesnutt, Himes, and Hughes: Three Black Cleveland Literary Figures Revisited."" ","""Past Masters"" Celebration of Cleveland Greats",Spring 2022
671,"Gosselin, Adrienne J",Journal Publication,Increasing Faculty-Librarian Collaboration: Critical Librarianship and Public Sphere Pedagogy,Journal of Collaborative Librarianship,Summer 2022
672,"Gracyk, Tatiana Athena",Journal Publication,"Googling for Abortion: Search Engine Mediation of Abortion Accessibility in the United States
",Journal of Quantitative Description: Digital Media ,Spring 2022
673,"Grunert, Brice K",Proceedings Publication,WikiProject L\&O: Promoting Wikipedia Contributions to Enhance Communication and Public Impact,Ocean Sciences Meeting 2020,Fall 2020
674,"Grunert, Brice K",Proceedings Publication,Improving estimates of CDOM and DOC across the land-estuary continuum through high spatial resolution satellite remote sensing,Ocean Sciences Meeting 2020,Fall 2020
675,"Grunert, Brice K",Journal Publication,Insights on dissolved organic matter production revealed by removal of charge-transfer interactions in senescent leaf leachates,Water,Fall 2020
676,"Grunert, Brice K",Journal Publication,DOM degradation by light and microbes along the Yukon River-coastal ocean continuum,Scientific Reports,Fall 2021
677,"Grunert, Brice K",Presentation,Harmful Algal Blooms and Lake Erie: A Perspective from Space,Invited Seminar,Fall 2021
678,"Grunert, Brice K",Presentation,Hidden pigments: Qualitative assessments of dissolved organic carbon cycling from optics for a hyperspectral future,NASA Ocean Ecology Lab Seminar Series,Spring 2022
679,"Grunert, Brice K",Presentation,Long-term Variability in Long Island Sound Water Quality,Ocean Sciences Meeting 2022,Spring 2022
680,"Grunert, Brice K",Journal Publication,Optical classification of an urbanized estuary using hyperspectral remote sensing reflectance,Optics Express,Fall 2022
681,"Grunert, Brice K",Journal Publication,Arctic biogeochemical and optical properties of dissolved organic matter across river to sea gradients,Frontiers in Marine Science,Fall 2022
682,"Gulshan, Kailash",Journal Publication,Uptake of high-density lipoprotein by scavenger receptor class B type 1 is associated with prostate cancer proliferation and tumor progression in mice,The Journal of biological chemistry,Fall 2020
683,"Gulshan, Kailash",Journal Publication,Gasdermin D Mediates Inflammation-Induced Defects in Reverse Cholesterol Transport and Promotes Atherosclerosis,Front Cell Dev Biol,Fall 2021
684,"Guo, Baochuan",Poster Presentation,Analysis of CPTAC Proteomic Data For Stage II Colon Adenocarcinoma Reveals Over Expression of Eosinophile Peroxidase in Tumors with Lymphovascular Invasion,AACC Annual Scientific Meeting,Spring 2021
685,"Guo, Baochuan",Journal Publication,"A Fast, Fully Validated GC-MS Method using a Simplified Pretreatment for the Quantification of Short and Branched Chain Fatty Acids in Human Stool",Journal of Mass Spectrometry,Spring 2022
686,"Guo, Baochuan",Patent,Methods for Quantitative Elution and Digestion of the Immune-captured Proteins,CSU has approved it to be submitted as a previsional patent,Summer 2022
687,"Guo, Baochuan",Patent,Method to Quantitate Human Hemoglobin in Stool for Colorectal Cancer Screening ,CSU has approved it to be submitted as a previsional patent first,Summer 2022
688,"Guo, Baochuan",Journal Publication,Quantitation of TMZ in Mice Brain Tissues By LC-MS/MS,Separation Science Plus,Summer 2022
689,"Helmy, Sameh",Proceedings Publication,The Origins and Growth of Short Range Liquid Propellant Ballistic Rockets,AIAA Propulsion and Energy Forum,Summer 2020
690,"Hersch, Charles B",Presentation,"“Jazz Chronotopes: Musical Time, Subjectivity, and Social Change, 1938-1968""",Rhythm Changes: Jazz Journeys,Summer 2020
691,"Hersch, Charles B",Review,"Book Review of Kevin D. Greene, The Invention and Reinvention of Big Bill Broonzy.  ",,Summer 2020
692,"Hersch, Charles B",Other,Jewish Women and Jazz,The Encyclopedia of Jewish Women,Fall 2020
693,"Hersch, Charles B",Journal Publication,"“Hearing the Present, Remembering the Past: ‘Aural History’ from Charlie Haden and John Zorn""",Jazz Perspectives ,Fall 2020
694,"Heus, Thijs",Journal Publication,Size-dependence in chord characteristics from simulated and observed continental shallow cumulus,Atmospheric Chemistry and Physics,Fall 2020
695,"Heus, Thijs",Journal Publication,Effects of surface and top wind shear on the spatial organization of marine Stratocumulus-topped boundary layers,Journal of Geophysical Research: Atmospheres,Spring 2021
696,"Heus, Thijs",Journal Publication,A Lagrangian study of interface at the edges shallow cumulus cloudS,Journal of the atmospheric sciences,Spring 2021
697,"Heus, Thijs",Journal Publication,Observing Profiles of Derived Kinematic Field Quantities Using a Network of Profiling Sites,J. Atmos. Oce. Tech.,Summer 2021
698,"Heus, Thijs",Journal Publication,Size-dependence of surface-rooted three-dimensional convective objects in continental shallow cumulus simulations. ,J. Adv. Model. Earth Syst.,Summer 2021
699,"Heus, Thijs",Journal Publication,Utilizing peer teaching and metacognition on low-stakes quizzes to improve concept learning outcomes in introductory calcuus based physics classes,European Journal of Physics,Summer 2021
700,"Heus, Thijs",Journal Publication,Utilizing peer teaching and metacognition on low-stakes quizzes to improve concept learning outcomes in introductory calcuus based physics classes,European Journal of Physics,Summer 2021
701,"Hicks, David Marshall",Creative Production,Figure Studies,"Whipple Gallery, Southwest Minnesota State University",Spring 2021
702,"Hicks, David Marshall",Creative Production,10th Annual Juried Exhibition,"Norma C. Carroll Gallery, Marshall University",Spring 2021
703,"Hicks, David Marshall",Creative Production,Emerging Artists 2021 Exhibition,Limner Gallery,Summer 2021
704,"Hicks, David Marshall",Creative Production,Drawings: A solo exhibition by David Hicks,"Foundation Gallery, Cottey College",Summer 2021
705,"Hicks, David Marshall",Creative Production,Real People Exhibition 2021,Old Courthouse Arts Center,Summer 2021
